0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-595.102,37.478115,-28.53857,3.5306914,-8.871545,-12.550875,-17.995272,-12.692987,-9.339005,3.9232707,-15.332515,1.1348512,-7.118767,-0.4261507,-3.417294,2.7722347,-0.041984238,8.580368,3.442006,7.053172,4.358161,1.4747808,-1.5782616,3.2248423,-0.27453667,2.8949559,-0.14748071,1.9221362,-2.2152483,3.6255822,3.5863879,5.401675,4.6864076,4.6562524,2.135268,4.5696764,0.36086616,2.4833052,4.106074,2.7650666,surprised
-581.90796,38.789288,-26.81195,-4.389993,-8.690449,-13.089547,-15.701933,-14.348457,-10.508619,5.5093937,-14.399141,-4.5374193,-6.5789576,-0.1949595,-5.422056,2.7984798,1.9554611,7.8340526,1.0682609,1.7400444,3.011246,1.9404116,0.06566631,2.8383157,-3.4362378,-1.3452547,-2.4082413,1.4904516,-1.9209887,3.1569247,0.82223475,5.965201,4.3061385,3.547554,0.848708,1.4549782,-0.124095805,-0.25429568,0.7471592,1.5838966,surprised
-653.68207,76.437935,1.8001684,22.461893,5.614379,2.0474193,-10.296695,-3.5549655,-1.6890067,-0.5328491,-6.839903,2.1677701,-0.5318083,-2.5411391,-2.5801134,3.0486872,-8.477509,2.5293918,-4.6537886,-0.075942844,-7.476148,0.7706655,-4.1994214,-2.5810335,-3.0256777,0.31271368,-2.873449,0.6810506,-3.861632,-1.1834865,-4.445669,-0.2804838,-1.756213,-1.345922,-2.306809,-3.2174513,-5.18275,-3.5235496,-1.6166041,-0.45056733,neutral
-651.2687,80.17041,2.2007327,24.084007,5.561996,2.8978293,-10.890413,-3.5125182,-0.73095816,1.1289531,-6.4921956,5.001932,1.1016247,-2.602799,-0.8027752,3.7736347,-6.489603,6.4622884,-3.6283362,0.8399252,-5.943771,0.6244618,-4.186544,-1.5557008,-3.4403658,3.1099408,-3.155604,3.4418926,-3.0888803,-0.42896584,-3.1734548,1.2786878,0.050996177,-0.09742537,-1.4519664,-3.2737658,-4.56625,-3.188915,-0.689947,0.47351873,neutral
-651.2887,69.09015,3.310181,16.689798,6.451892,1.7609694,-12.8707075,-7.568481,-5.076644,-2.0865624,-8.54134,0.09201958,-2.1262293,-3.9615097,-5.6654277,1.8951725,-9.5110445,1.3793894,-5.1302986,-3.3666835,-6.9608293,-1.0312837,-6.083052,-2.9780192,-5.317801,1.4140003,-4.5995812,0.57434195,-6.2375617,-2.8436303,-5.3604083,-1.8533239,-2.1064699,-1.6575738,-3.4812481,-3.9617555,-3.3265429,-3.637234,-0.8830106,-0.9825905,neutral
-651.09845,77.85758,7.8635406,21.401701,4.1219215,3.8311892,-11.488354,-2.9406781,0.5257407,-1.9807832,-5.1833053,4.57704,-1.0732139,-1.2841833,-0.6755169,2.813855,-6.6555943,5.5994334,-4.370259,0.8968753,-6.3791466,2.1521351,-3.668316,-2.9290757,-1.7030514,2.255221,-3.2569857,1.7439245,-4.054137,-1.3677237,-4.033531,-0.28626755,-1.1261507,0.08234837,-2.7377656,-2.9499571,-4.8278346,-3.180733,-0.8056544,0.40589762,neutral
-695.67706,82.2248,2.9737077,17.301386,10.174243,1.9003567,-8.574117,-2.872953,-0.3158576,1.3684201,-6.0777936,5.5642743,0.1361438,-1.9024442,-1.0975364,2.35521,-5.7578335,4.3309174,-1.9927144,1.1525668,-6.2839894,0.5439749,-3.256716,-2.3669925,-2.412939,2.4792902,-2.185439,2.4586117,-3.9411426,-0.5741661,-3.6143334,0.7426739,0.5827315,-0.051968027,-2.542721,-3.8608186,-2.9742413,-2.365532,-1.0886483,-1.0711455,calm
-706.46533,86.84811,-2.8878405,16.57745,6.961597,2.7015994,-9.750409,-2.9821305,-1.2697192,1.9210151,-6.8364296,4.5775843,0.11415863,-1.8854119,-2.470684,2.4245813,-8.411172,3.7442863,-3.3929482,-0.8275323,-5.114312,-0.18580139,-3.5354035,-2.139779,-3.0150993,1.710227,-4.0417023,1.6284959,-5.091533,-0.8576289,-4.929397,0.10279766,-0.29543138,0.34814012,-2.7289183,-3.6908069,-3.9012175,-2.703508,-0.7496212,-0.9229412,calm
-688.91583,89.28871,8.280545,24.265486,11.665913,13.977662,-6.009544,0.5364846,-0.9844203,6.558172,-3.5946393,6.791942,3.0461872,3.3488693,-3.568757,8.401681,-4.301697,4.92193,0.15253156,1.807237,-3.5603116,4.2207694,-3.4938197,2.450522,-3.6843007,5.9512954,1.5836768,3.1353343,-0.4987989,0.5573356,-0.39214042,0.7289013,2.1090567,0.828665,1.1823039,-1.7403599,-1.8178505,0.29947817,0.004036531,0.5288904,calm
-687.3661,84.04984,-2.4080288,17.746822,7.756799,5.928793,-8.358885,-6.605949,-3.7148504,2.0874362,-8.369921,3.192714,0.72468644,-3.121341,-3.055563,4.6828737,-7.922459,3.8731043,-2.2005,-2.0025442,-5.967126,0.8151298,-4.314865,-1.1373825,-5.3474503,4.09865,-3.2241576,1.836855,-3.3139756,-2.5423295,-3.3553584,0.8116673,1.436741,-0.014185239,-0.54402053,-4.136926,-2.6088061,-3.529032,-1.0829517,-0.032990724,calm
-633.4143,73.657974,-5.7630568,30.241724,9.720607,3.4719398,-20.65125,-0.98093605,0.50511575,2.0804353,-4.3410406,6.1750135,-2.5254593,1.6899436,-6.0014844,5.764378,-6.099347,7.000238,-4.0659213,1.5776647,-6.854982,6.4377236,-4.918029,2.282244,-2.3588521,4.411767,-3.1811905,4.3158803,-4.6971445,-1.5073766,-3.2012706,-0.5307082,0.3762346,-0.8775171,-5.158589,-4.702024,-3.2714548,-1.145175,2.3102252,0.57835025,calm
-656.8585,73.05882,-5.606895,27.181986,1.2449008,5.288746,-14.04135,-9.850877,-6.687773,2.3252003,-9.622307,3.6855454,-2.516105,-1.1946044,-9.803393,4.832737,-8.864869,1.8883368,-3.4931755,-2.08657,-8.301327,0.25497103,-5.779935,1.2240905,-4.912705,5.5361977,-3.6346366,4.3741517,-3.8898485,-1.8096715,-2.6590588,1.108685,0.18921962,-0.049432628,-4.189888,-4.629211,-3.0885866,-3.2677982,-0.33509454,-1.5413307,calm
-643.4718,76.25249,2.622077,24.37192,6.092975,5.071001,-14.147607,-5.129866,-7.001538,0.7918829,-7.6112523,1.91978,-3.0361788,-0.24436946,-9.717971,4.0640817,-9.64247,-0.025420604,-6.427373,-2.2609084,-7.4432898,1.858744,-9.202419,0.9772148,-5.1992126,2.939922,-3.8585894,-0.08687575,-5.610579,-5.327937,-1.3480694,-3.234584,-0.9156247,-4.3206267,-3.7328506,-4.6531854,-3.5415876,-0.8108993,0.12004672,-0.17844598,calm
-670.14575,96.27423,-0.81358624,23.877472,5.4679527,3.0822446,-15.429208,-6.5152345,-1.6133728,4.747659,-4.411108,4.284601,1.7533885,3.7034929,-4.7512436,6.8488474,-11.879858,3.4264998,-2.7658477,-1.9011787,-6.4696355,1.6640091,-6.09369,0.87677413,-5.7879286,5.1352944,-6.456172,4.252189,-5.936645,-2.9332683,-4.0717244,-1.8536589,-1.0866835,-1.6330137,-2.4275944,-5.927481,-6.0732417,-3.108107,-2.140925,-1.7731942,calm
-655.10925,79.28869,-9.634777,27.079027,7.682575,6.943406,-7.6452627,-2.6457815,-2.1884773,8.181404,-4.7653236,6.5442095,2.4093523,-1.7262448,-1.2891405,8.792215,-5.947956,6.4629827,-0.4639283,-1.0234298,-3.6107323,0.8564452,-1.515163,1.1178961,-4.4207196,5.5553646,-3.118481,3.0843794,-3.4840586,-1.4917259,-0.77130127,2.9945295,1.0390935,-0.69213915,-0.6126228,-3.8020008,-1.8313825,-0.5350775,1.8276399,-0.86163247,happy
-639.19867,81.05294,-9.464291,18.877623,4.762244,-2.3955498,-11.393056,-5.4901075,-1.7089763,2.0356092,-7.9996486,4.5858603,-0.1687662,-1.2495806,-1.612873,1.1819605,-7.349796,2.3351216,-6.464837,-1.1647884,-7.3286066,-0.647349,-2.305055,-1.0847849,-2.2723572,1.3927366,-2.4756649,1.1486095,-4.783917,-3.3858218,-2.5391424,1.1224396,-0.34388888,-1.3284192,-1.5154867,-3.232534,-2.986542,-1.3317757,2.4284084,3.2780428,happy
-615.9964,76.31533,-12.5410385,18.877079,3.8526797,1.5715791,-14.08152,-7.2346306,-3.6172092,4.061245,-9.821582,4.0357633,2.101777,-4.024621,-1.3668472,3.5328784,-8.942582,2.8010278,-5.1176915,-2.6175737,-5.3836684,-0.07122278,-1.7917551,-0.32067102,-3.8049457,3.5458262,-3.1759107,2.4013455,-2.4427536,-1.9510245,-0.66763526,1.37429,0.42080328,0.84770846,1.5627981,1.1553243,3.4171612,5.4580827,7.8115025,3.9822907,happy
-615.9964,76.31533,-12.5410385,18.877079,3.8526797,1.5715791,-14.08152,-7.2346306,-3.6172092,4.061245,-9.821582,4.0357633,2.101777,-4.024621,-1.3668472,3.5328784,-8.942582,2.8010278,-5.1176915,-2.6175737,-5.3836684,-0.07122278,-1.7917551,-0.32067102,-3.8049457,3.5458262,-3.1759107,2.4013455,-2.4427536,-1.9510245,-0.66763526,1.37429,0.42080328,0.84770846,1.5627981,1.1553243,3.4171612,5.4580827,7.8115025,3.9822907,happy
-484.51694,70.322235,-16.734615,12.868646,2.712523,-8.837242,-17.94927,-4.1803703,-14.514831,5.7088656,-8.568069,3.9615214,2.144708,0.9157292,-3.0740042,5.3444133,-8.093221,4.9198,-2.8205645,1.1458187,-5.7178006,0.580126,-1.6744237,1.204809,1.8205982,6.2008896,1.603408,7.5661297,3.0636594,6.1874337,6.4196935,8.459248,5.867044,9.62234,7.758578,6.571303,3.0734377,2.3994706,5.291974,6.449481,happy
-438.26016,53.74825,-17.879595,18.368216,-1.2782199,-7.586497,-19.140478,-2.0434892,-11.942355,3.2642584,-9.806612,1.6546967,-2.3987644,-1.6900537,-2.1633968,2.2537658,-7.9644837,3.1291354,-4.7354994,0.90328753,-6.702035,-0.12796889,-1.7103622,1.8003168,1.8965524,7.8905087,3.4751935,8.711154,6.23715,6.121627,5.718107,7.003269,4.27854,4.85049,3.6005497,2.4489067,0.20986325,1.105575,1.389882,1.7061872,happy
-492.86664,69.44276,-23.78004,14.494629,1.862633,-12.711406,-15.355213,-6.9304333,-15.712503,6.8857217,-13.581052,2.2331781,-2.7446358,-1.0165477,-8.131949,1.2107484,-11.896213,1.5031036,-4.766045,-3.7899358,-7.133203,-0.91564345,-2.861879,-1.2602994,-0.467473,3.6752944,-1.5659506,3.6029983,1.5231361,3.7234023,5.052897,10.182161,9.30374,9.564685,6.0031767,1.8992049,1.9912957,3.7668135,6.5017343,4.438229,happy
-455.1802,53.405556,-16.225563,10.534359,4.227152,-5.859191,-21.094603,0.55573726,-11.774496,3.803561,-7.7135825,0.034687825,-0.1896855,-1.0681508,-2.6940393,3.312121,-12.016662,3.076536,-4.816911,-0.8270116,-5.9860253,-0.51637334,-0.7699641,0.8392402,6.4352617,11.695673,11.477401,14.564047,6.717185,7.5928235,3.5801709,4.9000025,2.0197136,5.6614375,4.950827,1.6797286,1.4799578,1.1062211,2.1882744,1.5413607,happy
-725.07556,76.08533,-2.1272337,15.280152,3.500829,1.7885689,-8.280761,-7.215005,-9.543678,1.1451899,-8.231601,-3.0038624,-3.5131521,-0.55408293,-4.5939,1.7252692,-8.399106,-0.053621378,-1.8449435,-2.006571,-5.9474955,-1.3354486,-7.139203,-0.60912216,-5.338454,1.6162271,-4.3640223,0.37712777,-2.6148996,-3.223854,-2.8811874,-1.8895974,-0.053309247,-1.761539,-0.35705385,-2.6516445,-2.7784479,-1.6123083,-0.25316656,2.067669,sad
-697.3658,84.63598,4.1027794,20.935862,11.44781,2.3165677,-2.7424,-6.766824,-6.529022,3.774601,-5.941261,2.2948277,1.9882126,0.49011877,-1.4766651,5.6268435,-8.265937,2.3392687,-0.0026182027,-0.36978716,-3.8777845,-0.96291274,-3.3784468,-1.4908354,-3.6193407,3.166914,-2.2895877,3.02545,-0.7679066,-0.5121322,-1.916485,-0.2687465,0.20549415,-0.13705747,1.5301354,-2.18659,-2.5589955,-3.0157037,-1.7684356,-0.2716509,sad
-710.20044,80.62658,5.5686736,14.812261,3.0859826,3.760937,-8.280966,-7.796607,-9.420944,2.1112006,-9.332019,-1.2986358,-1.6909078,-2.7799518,-3.9956536,4.6985316,-10.774993,1.372557,-3.4973257,-1.5563426,-4.5435944,-1.1066769,-5.509793,-2.903798,-5.5074916,2.101201,-5.184579,1.3755535,-2.6723661,-2.695479,-2.7263398,-2.2676566,-1.1618799,-0.9756021,-0.50782496,-3.7120593,-2.0706477,-3.1667173,-1.4037839,1.1519407,sad
-626.66833,78.782585,-6.765968,18.618927,3.309824,-5.3013806,-10.10778,-9.536748,-12.942456,2.1705441,-10.953929,2.910599,-2.266652,-5.483522,-5.073617,2.3720794,-13.315775,1.94716,-3.683137,-1.8477546,-7.590347,-3.6067603,-5.6457105,-2.8032086,-5.61106,2.2401397,-5.5895786,2.0026162,-4.0953946,-2.8163536,-3.4622123,-1.2282178,-0.9727786,-0.74112797,-0.2974436,-3.2004702,-4.3936157,-3.4520833,-0.93801844,-0.6251811,sad
-598.2404,77.740425,-13.0222225,18.372515,9.844838,-7.751634,-20.234735,-4.8291097,-21.074207,-5.9463906,-15.009474,-4.69126,-5.2028074,-5.6252856,-7.377508,-0.16843058,-8.032794,0.111502886,-5.8363266,-0.088258274,-10.944518,-2.0241048,-3.3677518,-6.169844,-1.9145651,0.2624792,-1.9748359,1.3992466,1.988106,-0.8245037,0.7856481,2.6141703,2.5593302,3.3577812,3.2655287,-1.361117,0.7812402,0.67894125,4.148515,2.926783,sad
-603.3384,64.17639,-1.9702921,16.214514,6.7743096,-7.203719,-12.618981,-1.5156265,-13.296962,0.88902473,-9.3169155,-4.3438354,-2.4394882,-1.6943889,-5.911161,1.7687404,-6.847565,2.8736086,-0.93968284,1.7387424,-3.3215075,0.082590036,0.0030617083,-2.5570054,3.3718443,1.6498231,1.1828038,5.015335,3.9086576,3.822412,2.9759526,5.077984,4.8052697,5.113185,4.3668623,2.9771528,4.540956,5.5441117,6.9318037,7.177208,sad
-569.9554,59.520626,-1.588365,14.543082,4.403123,1.4717257,-18.06886,-4.760342,-13.643464,-3.1396983,-11.6261,-3.4029362,-1.3948357,-2.7188113,-5.1670146,2.9993744,-10.087744,1.4325576,-0.34503102,-0.6971802,-5.226892,-0.9368113,-0.08351992,-4.3800793,-2.1494324,3.0440588,-1.7398635,4.526459,2.439639,2.0452712,1.4725945,5.584857,5.734183,7.1588593,7.5381627,4.8319693,5.59778,4.745533,6.997652,5.4855185,sad
-599.18164,59.537422,-2.0577068,14.914074,8.319904,-6.0651064,-17.575487,-3.2299776,-19.194304,-2.174087,-10.014467,-5.3956933,-4.477817,-3.857872,-10.569292,1.291564,-11.0813265,0.4794281,-1.4462279,-2.127405,-5.888861,-2.2797678,-2.672529,-5.4907603,-1.6384196,1.3472372,-2.6640959,1.715646,-0.42883587,-0.71736807,0.16173121,1.9687419,2.9085917,3.1813045,2.2941186,-1.5102003,0.43396172,-0.9396729,3.4712768,3.6190164,sad
-517.87354,54.760082,-13.512975,19.470257,1.6407154,-2.9047709,-4.168166,-5.764818,-9.162951,8.380497,-5.026184,0.36140054,4.2803764,0.2329245,-6.098144,8.016398,-10.286918,3.0562766,-3.6023214,-0.5075161,-4.788541,1.8964149,-4.867711,2.4790134,-3.137459,3.7305741,-2.1128514,3.631803,-0.23686522,-0.3581463,1.1563445,0.6298613,0.41010165,4.6386037,6.885876,7.8163724,3.8283381,3.4351394,1.9133458,4.761466,angry
-431.63654,44.458492,-15.133098,15.588425,-0.2711202,-9.008824,-6.100349,-1.781239,-8.796924,5.7112017,-6.1670012,0.9446487,-0.011314392,-1.3308127,-4.574517,4.810349,-9.355329,2.7487109,-2.5002246,1.4130019,-4.115206,2.6621242,-0.81993264,2.970659,1.2720228,8.410571,4.9004793,14.240412,9.511053,9.03382,4.779106,3.429439,3.2789948,5.1429935,4.851547,3.8801134,1.6861267,1.8776238,1.9578676,1.609677,angry
-591.45996,60.786625,2.0358238,20.260223,3.5398002,-0.5205953,-5.52592,-6.199769,-8.870942,3.3255496,-7.270137,0.31024152,2.606489,-2.6142356,-5.178843,5.036375,-9.984794,2.8469827,-1.7800616,-2.7975514,-6.150251,-0.16083264,-8.026268,-2.3637204,-6.0311236,0.70352954,-4.2733483,-0.8636046,-1.1895992,-2.7298615,-3.0138452,-2.7474444,-1.9350723,-1.5167282,-0.66967595,-3.202763,-3.5504298,-4.424777,-3.6306372,-1.9588304,angry
-511.5925,52.316216,-5.1397543,17.087019,-3.083554,-6.5394554,-8.078029,-7.2333603,-7.2656455,2.1514575,-7.6109147,2.3365476,-1.7202855,-2.8320985,-4.7191734,1.671748,-11.641411,1.5299698,-4.5096745,-0.11720267,-7.9040074,-0.9161256,-4.97434,-4.5083923,-3.2104034,0.015887244,-4.8882127,-0.01964569,-2.1825562,-1.0295357,-0.24578544,1.2798477,0.47630093,2.1159904,1.7383525,0.56279117,-0.8362072,-1.8865584,-0.7374519,0.06248033,angry
-433.60968,47.655945,-8.912919,18.346298,5.391337,-6.0558295,-8.805552,2.5981443,-8.980379,7.6348767,-3.6400812,4.7171226,3.000322,3.4964952,-1.0865786,7.849946,-5.8689265,3.6371605,-1.268367,1.4845606,-1.9078999,0.94386595,1.1106074,1.6019616,1.1025925,8.536114,1.3784889,8.931926,5.5094333,4.554351,5.2955527,4.930269,3.4551141,5.9611435,6.3915963,5.5537057,3.8593683,2.894195,4.31428,4.236315,angry
-366.40674,37.480305,-16.368563,16.071531,1.5492091,-11.004626,-8.071745,4.0537996,-10.081214,6.2497134,-5.552033,1.8493631,-0.05636513,0.7495209,-2.3111398,5.8237324,-5.8397045,2.7416322,-0.8864213,1.8105896,-2.42012,3.0383196,1.6062626,2.456143,1.7630725,6.780519,3.5116444,10.060843,6.630186,5.6409016,7.133109,6.4156594,4.8649244,5.8530416,5.9839,3.8140595,3.432403,1.3185642,2.2057905,2.324609,angry
-355.0061,25.979057,-26.21479,7.1725163,-5.0117693,-12.658491,-10.107872,-5.754679,-17.315805,6.059264,-9.301817,-0.6591571,-3.3156664,0.06373444,-3.410132,4.5044804,-3.1083434,4.7098107,-1.2289852,3.5228822,0.21774071,6.156021,3.097229,4.9995704,-1.3626885,4.817375,1.2208732,4.265792,0.60366005,3.1650016,2.984749,5.100141,2.1814098,1.7980593,2.197225,3.4079392,2.5319784,1.9337246,-0.7546392,1.3320434,angry
-369.92188,32.80106,-22.588783,11.844729,-0.94381994,-9.568679,-9.424206,-2.776584,-18.116657,7.8491173,-7.200156,-2.4062479,-2.8705075,2.6378741,-8.668128,3.1443172,-9.020113,0.2109395,-0.19667795,3.428734,0.28988305,6.5391736,0.34878466,8.917824,4.1434946,10.508455,8.261601,9.73306,4.1464605,6.4609075,4.3973455,4.0158873,1.0229106,2.3620749,3.0655658,4.4717298,2.3089988,3.0388405,1.804722,2.1416247,angry
-652.12384,62.178448,-5.769346,17.605474,3.3812833,-0.9998805,-11.687482,-9.194097,-11.817166,4.1886687,-6.762226,-0.14517908,1.2722225,3.3056636,-4.474731,3.950889,-7.6163206,0.42342135,-1.4968479,-1.8573605,-7.351792,-1.3456835,-3.2085435,0.88744473,-3.7176998,3.8414996,-1.8289224,4.538971,1.0519093,-0.5979216,0.5148925,3.7746878,3.8674076,5.0353923,7.6943383,6.627449,7.9649305,8.972496,7.715039,8.889454,fearful
-635.56775,58.65588,-11.402311,12.127861,1.2459929,-6.2108035,-17.022589,-9.096447,-14.1504,2.2693152,-9.269015,-2.7655678,-1.880875,-5.9150796,-3.6234758,1.8913676,-9.685799,1.7795582,-7.315834,-2.2762856,-8.0593605,-1.5787024,-3.4285069,-3.0191398,-2.485642,3.1390133,-1.8338289,2.93594,0.19967589,0.38357684,2.6784503,7.357657,6.507251,8.865306,10.434853,6.139229,5.921624,4.495593,7.60585,7.4131403,fearful
-653.3395,52.57495,-3.1417081,14.180643,2.8733926,-3.9291084,-15.248288,-6.111033,-11.146377,-1.8178039,-5.600963,0.26026475,-1.9435812,-2.998983,-2.4526207,0.88453585,-8.395264,2.436712,-3.7196953,-0.30566263,-8.484033,-1.8258524,-3.2606056,-2.7670424,-2.009187,-0.22866422,-0.5600421,0.18622707,-0.51728874,-1.2943112,-3.2429595,0.29121783,-0.40419307,3.4392512,5.267225,5.8503466,5.1035604,5.2814775,7.086556,8.770888,fearful
-644.41833,46.97902,-1.8678378,9.441987,-1.4968073,-6.058312,-16.392334,-11.201838,-11.458565,-4.19813,-11.349394,-0.59795266,-5.729315,-2.7010722,-6.080646,-2.489161,-8.454434,-1.7205588,-7.578884,-3.614711,-11.830832,-3.2167175,-5.1144743,-5.592805,-5.583705,-2.3046427,-5.191788,-2.7508042,-3.3653212,-3.9969826,-3.3690286,1.2155007,-0.07927286,2.7710745,3.9084244,3.7031245,2.652671,4.114979,5.886109,5.9161587,fearful
-477.1878,38.127182,-22.297245,4.767443,-6.028431,-12.991572,-17.936993,-9.35556,-16.02991,-5.0459166,-12.767521,-0.6789773,-5.6759677,-0.7449127,-3.7493722,0.9853986,-6.4187064,4.0993357,-4.612285,5.5528145,2.213138,10.556756,9.623076,6.6788073,-0.08809608,4.173466,0.28849024,5.9983993,5.0027204,2.0596542,-0.09841545,4.5354543,2.0554242,4.48667,2.8189075,0.30118644,-1.222396,0.5674209,4.900712,5.105146,fearful
-523.1073,36.01672,-15.9503145,6.874689,-7.2282863,-14.488949,-14.256354,-1.6125374,-14.070907,-4.365321,-7.598029,-5.2460155,-6.804237,3.0297244,-5.960772,2.6577065,-5.2404656,2.3171842,2.6625988,3.955262,0.0783785,3.7885702,1.244648,5.16552,6.151587,14.666396,7.794855,9.56978,2.2686095,1.5584109,3.4000611,3.693846,1.4806054,1.2645196,2.4026508,2.6451457,2.4424295,2.4976435,5.444204,4.184233,fearful
-438.28513,27.422344,-21.42168,5.101131,-5.446049,-14.89873,-19.762291,-10.556881,-15.817403,-3.2103918,-13.228092,-0.1381108,-8.995671,-1.8087411,-7.30257,1.6156088,-6.5590606,7.102559,-1.5300503,7.911342,0.58117497,8.372962,0.17300034,-0.7240968,-0.39816114,5.33228,1.4352963,2.9481869,-0.45844954,-0.09507368,0.18084133,3.358782,-0.7535715,0.78783953,0.47721988,1.7970884,-0.02828014,2.8011615,4.787409,4.4911203,fearful
-456.92322,28.182343,-19.890663,1.841909,-9.103132,-13.547531,-15.622816,-11.056526,-13.6584425,-1.6562601,-10.675102,1.5188153,-6.8103204,-0.6013226,-3.441255,-0.13356715,-4.8202024,8.658349,3.0246727,11.589585,4.967917,7.0697627,-0.3872039,0.96819896,0.1260693,7.9226027,0.10795159,2.4457927,0.0056652804,3.8646443,2.443681,3.0879629,0.30348197,1.4883399,4.223843,4.281949,0.47292182,2.2906907,5.1911454,3.5916636,fearful
-689.49664,55.132008,3.0048585,18.177786,-0.43647018,-3.7945502,-10.887392,0.7672226,-5.4174805,0.21462661,-5.1031804,1.7119731,-5.157506,1.5786817,-1.8346398,-1.3445529,-7.509054,1.8460977,-5.947928,0.9438303,-9.164181,0.98831075,-6.305905,-3.5928245,-3.5056708,0.433739,-3.392093,-0.9390813,-2.4971366,-3.787296,-3.3897119,-1.0046173,-2.8101845,-1.4828206,-2.2867599,-3.4055986,-3.2943947,-1.4973829,-1.4002261,-0.29056534,disgust
-659.5031,65.1079,-1.0171299,18.617712,-0.13842976,-6.033976,-12.180241,0.0012617806,-4.564668,-0.010945402,-4.7077312,1.1164869,-2.5645964,-1.8385361,-0.7418909,-0.8046413,-7.4346714,1.7994515,-6.193878,-0.011419537,-9.1782255,-0.27221376,-4.759235,-2.3447921,-2.6307657,-1.0569191,-4.0307326,0.22000183,-4.789629,-3.2761223,-3.6014154,-1.114555,-1.6787578,-0.7079681,-0.8068703,-3.163945,-2.8524518,-0.10516297,0.27992523,1.4080082,disgust
-723.74,70.774574,10.520578,19.305704,5.855312,6.152322,-10.983598,2.2720983,-1.6059022,4.501895,-3.9387825,4.87618,-0.79599345,2.7418723,0.27609316,4.359595,-6.1496916,1.934633,-2.087477,1.7738299,-6.6644373,-2.095903,-3.58746,-3.073215,-1.9845157,1.7326373,-3.1798704,0.54670024,-2.6791432,-1.8131965,-3.7120476,0.15767063,-1.7715362,0.63088113,-2.9345512,-2.3131075,-4.288035,-2.0538425,-0.4646804,1.1809175,disgust
-674.3264,57.639328,5.9128118,19.281298,1.3708042,-5.694041,-9.848161,1.9123902,-7.667361,-2.2442176,-5.138451,0.2489835,-5.061008,1.6918082,-5.976624,2.3487444,-8.220604,-0.89049715,-4.02464,-0.22960362,-9.801096,0.6358123,-7.443554,-1.3299564,-5.2717733,0.9768177,-4.9308286,0.91119903,-4.2498317,-1.20181,-4.547616,-0.3297691,-0.70331687,-1.3682749,-1.8053641,-2.744943,-2.9358306,-0.9340044,-1.5563468,-1.2518185,disgust
-538.8417,52.305256,-0.3148362,21.719044,-4.3862863,-10.945895,-5.240845,3.792264,-12.828414,-0.61728,-4.303348,-0.6668255,-4.819693,2.0403578,-7.3681107,4.6296535,-8.700069,1.3901832,-3.4218733,-1.9005296,-7.316252,0.083310306,-6.277274,-2.1383893,-1.8165979,0.23425148,-1.338324,3.0918493,-1.2140816,-0.08847945,-2.086791,1.5927981,2.5505097,3.1772523,3.9208765,2.090683,0.8985023,3.107513,3.1791635,3.0799346,disgust
-580.0632,59.014935,6.384202,25.552153,1.2936081,-5.0060716,-8.422959,6.610786,-8.584072,0.68691903,0.2097698,1.7086469,-3.454445,5.7919908,-4.520493,5.4939275,-5.1146474,1.9263961,-1.8714346,0.09607905,-6.172425,0.86663336,-3.6951306,-0.7225221,-2.379733,2.2028646,-3.6502447,2.3831897,-0.48220336,-1.1485481,-0.48757157,1.0901531,-0.090943225,0.35226324,0.538333,-1.0324596,-1.3017439,-0.61807764,0.8303648,2.1481695,disgust
-585.27185,64.033554,12.113415,26.167347,1.6996102,-4.1955767,-9.4468355,4.6749883,-8.103178,-2.7395458,-1.6105207,2.0459616,-5.951749,5.1605396,-4.630675,5.040614,-5.627425,2.7298522,-4.010105,0.06493766,-6.5002456,0.94542366,-4.7565618,-2.3989038,-3.5761943,1.120296,-4.673099,2.7168908,-3.0055473,-0.46604365,-1.1368631,1.0441797,1.4349338,1.3561332,0.3215025,-0.91221356,-2.3632278,-0.68308055,1.913581,0.6318718,disgust
-588.55023,56.805397,13.040082,21.301416,-1.3608209,-5.604304,-9.944395,4.5072856,-13.029963,-2.905452,-5.524575,-0.75153136,-7.273223,2.1020389,-9.268502,3.9568992,-10.464533,1.3467745,-5.8929157,-4.220141,-8.671083,-0.14400002,-8.440809,-2.4572601,-5.147322,0.18223657,-5.302947,1.858415,-4.3246975,-0.8882459,-2.7268982,1.4464741,1.5238765,1.7147583,0.28632694,-0.89675623,-1.8154069,-0.67594117,0.7598374,0.95935214,disgust
-639.6526,70.60355,1.749574,16.94577,2.2699642,-3.5202498,-9.302782,-5.50793,-5.3468375,1.0875587,-9.87118,1.9990848,-5.7810206,-2.6593401,-3.11429,0.7528676,-8.78324,4.0252767,-6.740792,-0.6012905,-6.0640926,-0.6918368,-4.3140955,-3.726936,-3.9215088,1.9276607,-4.376729,1.9648317,-2.6474607,-0.4361847,-2.4654226,2.3531637,1.3130871,1.6976641,1.3565621,0.3521308,-1.28421,-0.39826438,0.876391,2.0481477,surprised
